"legacy_url","new_url","status_code","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-uu-dai-hanh-trinh-san-francisco-di-chau-gia-chi-tu-574-usd-khu-hoi","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-uu-dai-ve-khu-hoi-chi-tu-471-usd-tu-san-francisco-di-chau","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/author/hangkvvn","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-chinh-thuc-mo-chang-bay-ha-noi-di-bangkok","https://khangvuongbooking.com/hang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-10-gia-ve-may-bay-di-uc-theo-nhom","https://khangvuongbooking.com/ve-may-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-20-gia-ve-bay-thai-lan-he-2023","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-20-gia-ve-vao-moi-thu-sau","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-25-gia-ve-may-bay-quoc-te","https://khangvuongbooking.com/ve-may-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-25-gia-ve-may-bay-tu-ha-noi-di-bangkok","https://khangvuongbooking.com/ve-may-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-50-phi-mua-hanh-ly-tra-truoc-bay-di-thai","https://khangvuongbooking.com/mua-them-hanh-ly-bamboo-airways","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-30-ve-hang-thuong-gia","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-di-anh-duc-715-000-vnd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-di-chau-au-1-198-000-vnd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-di-han-quoc-nhat-ban-dai-loan","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-giang-sinh-2022","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-tet-duong-lich-2023-theo-nhom","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chao-he-2021-giam-den-25-gia-ve-may-bay","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chao-thu-4-bay-vo-tu-chi-tu-36-000-vnd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chao-thu-4-bay-vo-tu-chi-tu-36-000-vnd-2","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chao-thu-4-ve-may-bay-chi-tu-36-000-vnd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chao-thu-4-voi-gia-ve-sieu-re","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chi-48-000-vnd-bay-vo-tu","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-chi-tu-30-000-vnd-nhan-dip-30-4-01-05","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-cuoi-tuan-gia-ve-chi-tu-36-000-vnd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
