source_url,source_path,clicks,impressions,ctr,position,mapping_defined,mapped_target,http_status,runtime_target,mapping_status,query_count,top_queries
"https://khangvuongbooking.com/tag/ve-may-bay-di-berlin-gia-re/","/tag/ve-may-bay-di-berlin-gia-re","0","2","0","13","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/qatar-airways-km-ve-may-bay-di-chau-au-gia-re/","/tag/qatar-airways-km-ve-may-bay-di-chau-au-gia-re","0","2","0","13.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/chi-tu-45-usd-ve-mot-chieu-di-manila-cuc-re/","/chi-tu-45-usd-ve-mot-chieu-di-manila-cuc-re","0","2","0","14","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/vietnam-airlines-giam-20-phi-chon-cho-ngoi-ve-phuong-dong/","/vietnam-airlines-giam-20-phi-chon-cho-ngoi-ve-phuong-dong","0","2","0","14","true","/hang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/wp-content/uploads/2018/07/1450202_586194808118709_388579283_n-1-Copy.jpg","/wp-content/uploads/2018/07/1450202_586194808118709_388579283_n-1-Copy.jpg","0","2","0","14","false","","0","","needs_mapping_review","1","photo giấy tờ"
"https://khangvuongbooking.com/air-asia-mo-ban-ve-di-kuala-lumpur-tu-16-usd-kham-pha-ngay-malaysia/","/air-asia-mo-ban-ve-di-kuala-lumpur-tu-16-usd-kham-pha-ngay-malaysia","0","2","0","15","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-0-dong-vietjet/","/tag/ve-may-bay-0-dong-vietjet","0","2","0","15.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/khuyen-mai-mung-tuoi-moi-bamboo-airways-tung-trieu-ve-may-bay/","/khuyen-mai-mung-tuoi-moi-bamboo-airways-tung-trieu-ve-may-bay","0","2","0","16","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-di-uc-khu-hoi/","/tag/ve-may-bay-di-uc-khu-hoi","0","2","0","16","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-di-vienna-gia-re/","/tag/ve-may-bay-di-vienna-gia-re","0","2","0","19.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/ve-may-bay-quoc-te/ve-may-bay-di-indonesia-gia-re/","/ve-may-bay-quoc-te/ve-may-bay-di-indonesia-gia-re","0","2","0","21","false","","0","","needs_mapping_review","1","vé máy bay đi indonesia"
"https://khangvuongbooking.com/dong-gia-6k-sieu-sale-thang-6-khuyen-mai-tu-bamboo-airways/","/dong-gia-6k-sieu-sale-thang-6-khuyen-mai-tu-bamboo-airways","0","2","0","22","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/khuyen-mai-sieu-re-ve-air-asia-bay-khap-dong-nam-gia-chi-tu-35-usd/","/khuyen-mai-sieu-re-ve-air-asia-bay-khap-dong-nam-gia-chi-tu-35-usd","0","2","0","22","true","/khuyen-mai","0","","mapping_defined_unverified","1","booking asia"
"https://khangvuongbooking.com/tag/ve-may-bay-jetstar-pacific-gia-re/","/tag/ve-may-bay-jetstar-pacific-gia-re","0","2","0","24","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/bay-chau-a-gia-cuc-da-cung-malindo-air-chi-tu-47-usd-sieu-tiet-kiem/","/bay-chau-a-gia-cuc-da-cung-malindo-air-chi-tu-47-usd-sieu-tiet-kiem","0","2","0","26","true","/cam-nang-bay","0","","mapping_defined_unverified","1","malindo air"
"https://khangvuongbooking.com/bay-dang-cap-gia-cuc-thap-voi-ve-chi-tu-299-000d-cua-vietnam-airlines/","/bay-dang-cap-gia-cuc-thap-voi-ve-chi-tu-299-000d-cua-vietnam-airlines","0","2","0","26","true","/hang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/han-quoc-don-gian-hoa-thu-tuc-cap-visa-cho-du-khach-viet/","/tag/han-quoc-don-gian-hoa-thu-tuc-cap-visa-cho-du-khach-viet","0","2","0","26","true","/visa","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/khuyen-mai-hap-dan-bay-tu-ha-noi-di-bangkok-gia-chi-tu-4430-usd-cung-thai-lion-air/","/khuyen-mai-hap-dan-bay-tu-ha-noi-di-bangkok-gia-chi-tu-4430-usd-cung-thai-lion-air","0","2","0","27.5","true","/khuyen-mai","0","","mapping_defined_unverified","1","giá vé máy bay từ hà nội đi bangkok"
"https://khangvuongbooking.com/giam-30-cung-vietnam-airlines-kham-pha-di-san-the-gioi/","/giam-30-cung-vietnam-airlines-kham-pha-di-san-the-gioi","0","2","0","29","true","/hang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/https-aivivu-com-du-lich-tha-ga-cung-vietjet-air-voi-1-800-000-ve-0-dong/","/https-aivivu-com-du-lich-tha-ga-cung-vietjet-air-voi-1-800-000-ve-0-dong","0","2","0","30","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/uu-dai-ve-jetstar-cuoi-tuan-chi-tu-58-000d-mung-dai-le-3004/","/uu-dai-ve-jetstar-cuoi-tuan-chi-tu-58-000d-mung-dai-le-3004","0","2","0","30.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/dat-ve-may-bay-di-sai-gon/","/tag/dat-ve-may-bay-di-sai-gon","0","2","0","32.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-khu-hoi-di-nhat-ban/","/tag/ve-may-bay-khu-hoi-di-nhat-ban","0","2","0","32.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/trai-nghiem-mua-tai-thai-lan-malaysia-chi-tu-8-usd/","/trai-nghiem-mua-tai-thai-lan-malaysia-chi-tu-8-usd","0","2","0","32.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/vo-tu-kham-khong-lo-ve-gia-cung-malindo-air-bay-khap-chau-voi-ve-bay-chi-tu-89-usd/","/vo-tu-kham-khong-lo-ve-gia-cung-malindo-air-bay-khap-chau-voi-ve-bay-chi-tu-89-usd","0","2","0","37.5","true","/cam-nang-bay","0","","mapping_defined_unverified","1","muavemaybay"
"https://khangvuongbooking.com/tag/gia-ve-may-bay-jetstar-khu-hoi/","/tag/gia-ve-may-bay-jetstar-khu-hoi","0","2","0","43","true","/ve-may-bay","0","","mapping_defined_unverified","1","book vé máy bay jetstar"
"https://khangvuongbooking.com/du-lich-philippines-voi-ve-cebu-pacific-sieu-re-chi-tu-59-usd/","/du-lich-philippines-voi-ve-cebu-pacific-sieu-re-chi-tu-59-usd","0","2","0","45.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/sinh-nhat-website-bamboo-airways-khuyen-mai-ngan-uu-dai/","/sinh-nhat-website-bamboo-airways-khuyen-mai-ngan-uu-dai","0","2","0","45.5","true","/khuyen-mai","0","","mapping_defined_unverified","1","website bamboo"
"https://khangvuongbooking.com/bamboo-airways-giam-gia-ve-may-bay-di-han-quoc-nhat-ban-dai-loan/","/bamboo-airways-giam-gia-ve-may-bay-di-han-quoc-nhat-ban-dai-loan","0","2","0","50.5","true","/khuyen-mai","0","","mapping_defined_unverified","1","săn vé máy bay 0 đồng bamboo"
"https://khangvuongbooking.com/sieu-khuyen-mai-300-000-ve-vietjet-0-dong-bay-khap-dong-nam/","/sieu-khuyen-mai-300-000-ve-vietjet-0-dong-bay-khap-dong-nam","0","2","0","50.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
